Surrogate Keys,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Almonds,Avocado,Bacon,Butter,Olive oil,Peanut butter,Peanuts,Salmon,Sunflower seeds,Sweet potatoes,Condiments,Dairy,Fruits,Meat,Snacks,Vegetables,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan,cold continental,continental,eastern-maritime,humid continental,prairie-steppe,semi-continental,western maritime,isoutlier
7300,4.79,4,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.6,15457075,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7305,4.97,5,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.2,39739633,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7309,5.54,5,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.2,826622,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7311,4.7,5,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.2,15457075,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7316,4.85,6,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.1,39739633,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7320,5.45,6,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.1,826622,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7322,4.56,6,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,5.1,15457075,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7327,4.99,7,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,40097761,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7331,5.54,7,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,834691,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7333,4.8,7,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,15608369,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7338,4.99,8,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,40097761,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7342,5.48,8,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,834691,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7344,4.8,8,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.8,15608369,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7349,4.58,9,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.4,40097761,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7353,4.83,9,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.4,834691,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7355,4.15,9,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.4,15608369,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7360,4.74,10,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.2,40528396,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7364,4.96,10,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.2,842725,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7366,4.42,10,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,4.2,15801768,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7371,4.58,11,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,40528396,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7375,4.37,11,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,842725,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7377,4.34,11,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,15801768,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7382,4.6,12,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,40528396,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7386,4.66,12,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,842725,8457425.641999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
7388,4.34,12,2023,200.0,200.0,1214.2857142857142,37.142857142857146,108.57142857142856,1.8,80.0,37.142857142857146,2.857142857142857,3.9,15801768,1631204.1109999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
7393,3.49,1,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.2,36313068,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7395,3.67,1,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.2,147811,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
7404,3.53,2,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.2,36313068,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7406,3.46,2,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.2,147811,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
7415,3.52,3,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,36313068,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7417,3.73,3,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,147811,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
7426,3.44,4,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,36397141,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7428,3.67,4,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,148354,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
7437,3.37,5,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.0,36397141,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7439,3.54,5,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.0,148354,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
7448,3.33,6,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,36397141,6175637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
7450,3.61,6,2017,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,1.1,148354,19603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8185,3.54,1,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.1,39498018,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8189,3.53,1,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.1,820943,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8191,3.4,1,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.1,15378179,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8196,3.61,2,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.0,39498018,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8200,3.63,2,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.0,820943,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8202,3.51,2,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,6.0,15378179,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8207,3.75,3,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.7,39498018,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8211,3.74,3,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.7,820943,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8213,3.62,3,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.7,15378179,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8218,3.74,4,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.6,39739633,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8222,3.73,4,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.6,826622,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8224,3.65,4,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.6,15457075,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8229,3.72,5,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.2,39739633,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8233,3.79,5,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.2,826622,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8235,3.6,5,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.2,15457075,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8240,3.59,6,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.1,39739633,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8244,3.61,6,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.1,826622,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8246,3.47,6,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,5.1,15457075,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8251,3.71,7,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,40097761,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8255,3.85,7,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,834691,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8257,3.59,7,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,15608369,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8262,3.71,8,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,40097761,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8266,3.81,8,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,834691,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8268,3.59,8,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.8,15608369,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8273,3.88,9,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.4,40097761,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8277,3.95,9,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.4,834691,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8279,3.84,9,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.4,15608369,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8284,3.88,10,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.2,40528396,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8288,3.94,10,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.2,842725,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8290,3.88,10,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,4.2,15801768,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8295,3.76,11,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,40528396,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8299,3.76,11,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,842725,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8301,3.66,11,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,15801768,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8306,3.83,12,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,40528396,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8310,3.88,12,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,842725,8457425.641999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
8312,3.7,12,2023,450.0,450.0,2610.0,117.0,225.0,1.2,144.0,81.0,9.0,3.9,15801768,1631204.1109999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
8317,3.8,1,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.2,36313068,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8319,4.29,1,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.2,147811,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8328,3.78,2,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.2,36313068,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8330,4.44,2,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.2,147811,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8339,3.81,3,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,36313068,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8341,4.24,3,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,147811,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8350,3.74,4,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,36397141,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8352,4.08,4,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,148354,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8361,3.66,5,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.0,36397141,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8363,4.0,5,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.0,148354,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
8372,3.73,6,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,36397141,6175637.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
8374,4.24,6,2017,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,1.1,148354,19603.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,outlier
9109,4.39,1,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.1,39498018,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9113,4.86,1,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.1,820943,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9115,4.26,1,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.1,15378179,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9120,4.47,2,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.0,39498018,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9124,5.05,2,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.0,820943,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9126,4.32,2,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,6.0,15378179,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9131,4.57,3,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.7,39498018,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9135,5.45,3,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.7,820943,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9137,4.39,3,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.7,15378179,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9142,4.62,4,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.6,39739633,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9146,5.29,4,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.6,826622,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
