,Surrogate Keys,Product Name,Product Category,Province/Territory,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Climate
163,164,Bacon,Meat,Alberta,5.82,3,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4263957,1012518.0,prairie-steppe
164,165,Bacon,Meat,British Columbia,5.74,3,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4974712,858450.0,western maritime
165,166,Bacon,Meat,Canada,5.67,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,36903671,6455467.0,continental
166,167,Bacon,Meat,Newfoundland and Labrador,5.08,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,528924,100218.0,humid continental
167,168,Bacon,Meat,Prince Edward Island,5.04,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,151008,20185.0,humid continental
168,169,Bacon,Meat,Nova Scotia,5.11,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,957883,128950.0,eastern-maritime
169,170,Bacon,Meat,New Brunswick,5.28,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,768707,106563.0,semi-continental
170,171,Bacon,Meat,Quebec,5.4,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,8354460,1261765.0,semi-continental
171,172,Bacon,Meat,Ontario,5.69,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,14251136,2478223.0,semi-continental
172,173,Bacon,Meat,Manitoba,6.05,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1346916,211358.0,cold continental
173,174,Bacon,Meat,Saskatchewan,5.68,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1153530,242701.0,humid continental
174,175,Bacon,Meat,Alberta,6.21,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4276444,1012518.0,prairie-steppe
175,176,Bacon,Meat,British Columbia,6.08,4,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4991716,858450.0,western maritime
176,177,Bacon,Meat,Canada,5.52,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,36903671,6455467.0,continental
177,178,Bacon,Meat,Newfoundland and Labrador,5.44,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,528924,100218.0,humid continental
178,179,Bacon,Meat,Prince Edward Island,5.24,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,151008,20185.0,humid continental
179,180,Bacon,Meat,Nova Scotia,5.29,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,957883,128950.0,eastern-maritime
180,181,Bacon,Meat,New Brunswick,5.38,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,768707,106563.0,semi-continental
181,182,Bacon,Meat,Quebec,4.87,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,8354460,1261765.0,semi-continental
182,183,Bacon,Meat,Ontario,5.69,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,14251136,2478223.0,semi-continental
183,184,Bacon,Meat,Manitoba,5.76,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1346916,211358.0,cold continental
184,185,Bacon,Meat,Saskatchewan,5.44,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1153530,242701.0,humid continental
185,186,Bacon,Meat,Alberta,5.88,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4276444,1012518.0,prairie-steppe
186,187,Bacon,Meat,British Columbia,5.79,5,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4991716,858450.0,western maritime
187,188,Bacon,Meat,Canada,5.3,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,36903671,6455467.0,continental
188,189,Bacon,Meat,Newfoundland and Labrador,5.36,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,528924,100218.0,humid continental
189,190,Bacon,Meat,Prince Edward Island,5.06,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,151008,20185.0,humid continental
190,191,Bacon,Meat,Nova Scotia,4.96,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,957883,128950.0,eastern-maritime
191,192,Bacon,Meat,New Brunswick,5.13,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,768707,106563.0,semi-continental
192,193,Bacon,Meat,Quebec,5.28,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,8354460,1261765.0,semi-continental
193,194,Bacon,Meat,Ontario,5.31,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,14251136,2478223.0,semi-continental
194,195,Bacon,Meat,Manitoba,5.59,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1346916,211358.0,cold continental
195,196,Bacon,Meat,Saskatchewan,5.11,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1153530,242701.0,humid continental
196,197,Bacon,Meat,Alberta,5.49,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4276444,1012518.0,prairie-steppe
197,198,Bacon,Meat,British Columbia,5.41,6,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4991716,858450.0,western maritime
198,199,Bacon,Meat,Canada,5.64,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,37072620,6455467.0,continental
199,200,Bacon,Meat,Newfoundland and Labrador,5.49,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,528402,100218.0,humid continental
200,201,Bacon,Meat,Prince Edward Island,5.64,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,152259,20185.0,humid continental
201,202,Bacon,Meat,Nova Scotia,5.4,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,962072,128950.0,eastern-maritime
202,203,Bacon,Meat,New Brunswick,5.51,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,770497,106563.0,semi-continental
203,204,Bacon,Meat,Quebec,5.78,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,8386951,1261765.0,semi-continental
204,205,Bacon,Meat,Ontario,5.52,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,14326746,2478223.0,semi-continental
205,206,Bacon,Meat,Manitoba,5.79,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1352687,211358.0,cold continental
206,207,Bacon,Meat,Saskatchewan,5.56,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1156210,242701.0,humid continental
207,208,Bacon,Meat,Alberta,5.93,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,4292556,1012518.0,prairie-steppe
208,209,Bacon,Meat,British Columbia,5.83,7,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,5020979,858450.0,western maritime
209,210,Bacon,Meat,Canada,6.18,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,37072620,6455467.0,continental
210,211,Bacon,Meat,Newfoundland and Labrador,5.94,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,528402,100218.0,humid continental
211,212,Bacon,Meat,Prince Edward Island,5.98,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,152259,20185.0,humid continental
212,213,Bacon,Meat,Nova Scotia,5.95,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,962072,128950.0,eastern-maritime
213,214,Bacon,Meat,New Brunswick,6.1,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,770497,106563.0,semi-continental
214,215,Bacon,Meat,Quebec,6.13,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,8386951,1261765.0,semi-continental
215,216,Bacon,Meat,Ontario,6.17,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,14326746,2478223.0,semi-continental
216,217,Bacon,Meat,Manitoba,6.3,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1352687,211358.0,cold continental
217,218,Bacon,Meat,Saskatchewan,5.77,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1156210,242701.0,humid continental
218,219,Bacon,Meat,Alberta,6.37,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,4292556,1012518.0,prairie-steppe
219,220,Bacon,Meat,British Columbia,6.38,8,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,5020979,858450.0,western maritime
220,221,Bacon,Meat,Canada,6.12,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,37072620,6455467.0,continental
221,222,Bacon,Meat,Newfoundland and Labrador,6.06,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,528402,100218.0,humid continental
222,223,Bacon,Meat,Prince Edward Island,5.95,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,152259,20185.0,humid continental
223,224,Bacon,Meat,Nova Scotia,5.85,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,962072,128950.0,eastern-maritime
224,225,Bacon,Meat,New Brunswick,6.03,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,770497,106563.0,semi-continental
225,226,Bacon,Meat,Quebec,5.86,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,8386951,1261765.0,semi-continental
226,227,Bacon,Meat,Ontario,6.39,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,14326746,2478223.0,semi-continental
227,228,Bacon,Meat,Manitoba,6.08,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1352687,211358.0,cold continental
228,229,Bacon,Meat,Saskatchewan,5.44,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1156210,242701.0,humid continental
229,230,Bacon,Meat,Alberta,6.03,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4292556,1012518.0,prairie-steppe
230,231,Bacon,Meat,British Columbia,6.1,9,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,5020979,858450.0,western maritime
231,232,Bacon,Meat,Canada,5.77,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,37259485,6455467.0,continental
232,233,Bacon,Meat,Newfoundland and Labrador,5.52,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,528926,100218.0,humid continental
233,234,Bacon,Meat,Prince Edward Island,5.25,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,153906,20185.0,humid continental
234,235,Bacon,Meat,Nova Scotia,5.41,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,967578,128950.0,eastern-maritime
235,236,Bacon,Meat,New Brunswick,5.37,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,772793,106563.0,semi-continental
236,237,Bacon,Meat,Quebec,5.57,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,8418646,1261765.0,semi-continental
237,238,Bacon,Meat,Ontario,5.69,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,14413055,2478223.0,semi-continental
238,239,Bacon,Meat,Manitoba,5.98,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1357856,211358.0,cold continental
239,240,Bacon,Meat,Saskatchewan,5.86,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1159648,242701.0,humid continental
240,241,Bacon,Meat,Alberta,6.29,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4311439,1012518.0,prairie-steppe
241,242,Bacon,Meat,British Columbia,6.24,10,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,5052131,858450.0,western maritime
242,243,Bacon,Meat,Canada,5.88,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,37259485,6455467.0,continental
243,244,Bacon,Meat,Newfoundland and Labrador,5.45,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,528926,100218.0,humid continental
244,245,Bacon,Meat,Prince Edward Island,5.59,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,153906,20185.0,humid continental
245,246,Bacon,Meat,Nova Scotia,5.69,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,967578,128950.0,eastern-maritime
246,247,Bacon,Meat,New Brunswick,5.85,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,772793,106563.0,semi-continental
247,248,Bacon,Meat,Quebec,5.89,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,8418646,1261765.0,semi-continental
248,249,Bacon,Meat,Ontario,5.65,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,14413055,2478223.0,semi-continental
249,250,Bacon,Meat,Manitoba,6.15,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1357856,211358.0,cold continental
250,251,Bacon,Meat,Saskatchewan,5.97,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1159648,242701.0,humid continental
251,252,Bacon,Meat,Alberta,6.46,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4311439,1012518.0,prairie-steppe
252,253,Bacon,Meat,British Columbia,6.3,11,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,5052131,858450.0,western maritime
253,254,Bacon,Meat,Canada,5.81,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,37259485,6455467.0,continental
254,255,Bacon,Meat,Newfoundland and Labrador,5.29,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,528926,100218.0,humid continental
255,256,Bacon,Meat,Prince Edward Island,5.1,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,153906,20185.0,humid continental
256,257,Bacon,Meat,Nova Scotia,5.21,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,967578,128950.0,eastern-maritime
257,258,Bacon,Meat,New Brunswick,5.31,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,772793,106563.0,semi-continental
258,259,Bacon,Meat,Quebec,5.51,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,8418646,1261765.0,semi-continental
259,260,Bacon,Meat,Ontario,5.76,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,14413055,2478223.0,semi-continental
260,261,Bacon,Meat,Manitoba,6.33,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1357856,211358.0,cold continental
261,262,Bacon,Meat,Saskatchewan,5.94,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,1159648,242701.0,humid continental
262,263,Bacon,Meat,Alberta,6.51,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,4311439,1012518.0,prairie-steppe
263,264,Bacon,Meat,British Columbia,6.38,12,2018,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.7,5052131,858450.0,western maritime
264,265,Bacon,Meat,Canada,6.28,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,37336956,6686164.0,continental
265,266,Bacon,Meat,Newfoundland and Labrador,5.36,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,528326,103983.0,humid continental
266,267,Bacon,Meat,Prince Edward Island,5.5,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,153881,21540.0,humid continental
267,268,Bacon,Meat,Nova Scotia,5.59,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,968724,134747.0,eastern-maritime
268,269,Bacon,Meat,New Brunswick,5.84,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,773059,109187.0,semi-continental
269,270,Bacon,Meat,Quebec,6.98,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,8430363,1321046.0,semi-continental
270,271,Bacon,Meat,Ontario,6.25,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,14449986,2576195.0,semi-continental
271,272,Bacon,Meat,Manitoba,6.38,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1361737,215011.0,cold continental
272,273,Bacon,Meat,Saskatchewan,6.03,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,1161529,245067.0,humid continental
273,274,Bacon,Meat,Alberta,6.53,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,4324254,1031872.0,prairie-steppe
274,275,Bacon,Meat,British Columbia,6.39,1,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.8,5061132,891628.0,western maritime
275,276,Bacon,Meat,Canada,5.78,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,37336956,6686164.0,continental
276,277,Bacon,Meat,Newfoundland and Labrador,5.63,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,528326,103983.0,humid continental
277,278,Bacon,Meat,Prince Edward Island,5.63,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,153881,21540.0,humid continental
278,279,Bacon,Meat,Nova Scotia,5.69,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,968724,134747.0,eastern-maritime
279,280,Bacon,Meat,New Brunswick,5.75,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,773059,109187.0,semi-continental
280,281,Bacon,Meat,Quebec,5.07,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,8430363,1321046.0,semi-continental
281,282,Bacon,Meat,Ontario,5.86,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,14449986,2576195.0,semi-continental
282,283,Bacon,Meat,Manitoba,6.05,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1361737,215011.0,cold continental
283,284,Bacon,Meat,Saskatchewan,5.93,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,1161529,245067.0,humid continental
284,285,Bacon,Meat,Alberta,6.36,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,4324254,1031872.0,prairie-steppe
285,286,Bacon,Meat,British Columbia,6.24,2,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,1.9,5061132,891628.0,western maritime
286,287,Bacon,Meat,Canada,5.55,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,37336956,6686164.0,continental
287,288,Bacon,Meat,Newfoundland and Labrador,5.25,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,528326,103983.0,humid continental
288,289,Bacon,Meat,Prince Edward Island,4.96,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,153881,21540.0,humid continental
289,290,Bacon,Meat,Nova Scotia,4.92,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,968724,134747.0,eastern-maritime
290,291,Bacon,Meat,New Brunswick,5.09,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,773059,109187.0,semi-continental
291,292,Bacon,Meat,Quebec,5.81,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,8430363,1321046.0,semi-continental
292,293,Bacon,Meat,Ontario,5.41,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,14449986,2576195.0,semi-continental
293,294,Bacon,Meat,Manitoba,5.85,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,1361737,215011.0,cold continental
294,295,Bacon,Meat,Saskatchewan,5.46,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,1161529,245067.0,humid continental
295,296,Bacon,Meat,Alberta,6.03,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,4324254,1031872.0,prairie-steppe
296,297,Bacon,Meat,British Columbia,6.1,3,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,5061132,891628.0,western maritime
297,298,Bacon,Meat,Canada,5.7,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,37437243,6686164.0,continental
298,299,Bacon,Meat,Newfoundland and Labrador,4.86,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,527993,103983.0,humid continental
299,300,Bacon,Meat,Prince Edward Island,4.88,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,154409,21540.0,humid continental
300,301,Bacon,Meat,Nova Scotia,5.04,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,970680,134747.0,eastern-maritime
301,302,Bacon,Meat,New Brunswick,5.12,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,774277,109187.0,semi-continental
302,303,Bacon,Meat,Quebec,5.32,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,8447632,1321046.0,semi-continental
303,304,Bacon,Meat,Ontario,5.89,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,14493612,2576195.0,semi-continental
304,305,Bacon,Meat,Manitoba,5.83,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,1364666,215011.0,cold continental
305,306,Bacon,Meat,Saskatchewan,5.66,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,1161787,245067.0,humid continental
306,307,Bacon,Meat,Alberta,6.26,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,4337569,1031872.0,prairie-steppe
307,308,Bacon,Meat,British Columbia,6.26,4,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.0,5080515,891628.0,western maritime
308,309,Bacon,Meat,Canada,5.58,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,37437243,6686164.0,continental
309,310,Bacon,Meat,Newfoundland and Labrador,5.51,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,527993,103983.0,humid continental
310,311,Bacon,Meat,Prince Edward Island,5.0,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,154409,21540.0,humid continental
311,312,Bacon,Meat,Nova Scotia,5.23,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,970680,134747.0,eastern-maritime
312,313,Bacon,Meat,New Brunswick,5.29,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,774277,109187.0,semi-continental
313,314,Bacon,Meat,Quebec,5.68,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,8447632,1321046.0,semi-continental
314,315,Bacon,Meat,Ontario,5.44,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,14493612,2576195.0,semi-continental
315,316,Bacon,Meat,Manitoba,5.56,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,1364666,215011.0,cold continental
316,317,Bacon,Meat,Saskatchewan,5.53,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,1161787,245067.0,humid continental
317,318,Bacon,Meat,Alberta,5.94,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,4337569,1031872.0,prairie-steppe
318,319,Bacon,Meat,British Columbia,5.96,5,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,5080515,891628.0,western maritime
319,320,Bacon,Meat,Canada,5.86,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,37437243,6686164.0,continental
320,321,Bacon,Meat,Newfoundland and Labrador,5.42,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,527993,103983.0,humid continental
321,322,Bacon,Meat,Prince Edward Island,5.55,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,154409,21540.0,humid continental
322,323,Bacon,Meat,Nova Scotia,5.7,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,970680,134747.0,eastern-maritime
323,324,Bacon,Meat,New Brunswick,5.79,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,774277,109187.0,semi-continental
324,325,Bacon,Meat,Quebec,5.56,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,8447632,1321046.0,semi-continental
325,326,Bacon,Meat,Ontario,5.84,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,14493612,2576195.0,semi-continental
326,327,Bacon,Meat,Manitoba,6.07,6,2019,500.0,500.0,2968.75,125.0,250.0,0.0,218.75,31.25,31.25,2.1,1364666,215011.0,cold continental
